allowedToOperate,bipdInsuranceOnFile,bipdInsuranceRequired,bipdRequiredAmount,bondInsuranceOnFile,bondInsuranceRequired,brokerAuthorityStatus,cargoInsuranceOnFile,cargoInsuranceRequired,censusTypeId,commonAuthorityStatus,contractAuthorityStatus,crashTotal,dbaName,dotNumber,driverInsp,driverOosInsp,driverOosRate,driverOosRateNationalAverage,ein,fatalCrash,hazmatInsp,hazmatOosInsp,hazmatOosRate,hazmatOosRateNationalAverage,injCrash,isPassengerCarrier,issScore,legalName,mcs150Outdated,oosDate,oosRateNationalAverageYear,phyCity,phyCountry,phyState,phyStreet,phyZipcode,reviewDate,reviewType,safetyRating,safetyRatingDate,safetyReviewDate,safetyReviewType,snapshotDate,statusCode,totalDrivers,totalPowerUnits,towawayCrash,vehicleInsp,vehicleOosInsp,vehicleOosRate,vehicleOosRateNationalAverage,carrierOperation.carrierOperationCode,carrierOperation.carrierOperationDesc
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1001575,0,0,0,5.51,752022261,0,0,0,0,4.5,0,0,0,D S M TRUCKING INC,N,0,2009-2010,GOLDTHWAITE,US,TX,RR 3 BOX 119 A,76844,0,0,0,0,0,0,0,I,1,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,0,1001576,0,0,0,5.51,223829112,0,0,0,0,4.5,0,0,0,BRM CARRIERS LLC,N,0,2009-2010,PISCATAWAY,US,NJ,304 KILMER CT,08854,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,0,Y,0,I,N,0,0,1001586,0,0,0,5.51,953048869,0,0,0,0,4.5,0,0,0,HIDDEN VALLEY MOVING & STORAGE INC,N,0,2009-2010,ESCONDIDO,US,CA,2208 HARMONY GROVE ROAD,92029,2006-08-21,C,0,0,2006-08-21,C,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,HARMS FARM,1001589,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,DAVID W HARMS,N,0,2009-2010,SUMMERDALE,US,AL,19780 BALDWIN BEACH EXPRESS,36580,0,0,0,0,0,0,0,I,1,3,0,0,0,0,20.72,C,Intrastate Non-Hazmat
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1001594,0,0,0,5.51,880467456,0,0,0,0,4.5,0,0,0,ALPHA TEAM INC,N,0,2009-2010,LAS VEGAS,US,NV,PO BOX 27740,89126,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,Y,N,0,u,0,I,N,0,0,1001595,0,0,0,5.51,593758629,0,0,0,0,4.5,0,0,0,SKYWALKER TRANSPORT INC,N,0,2009-2010,JACKSONVILLE,US,FL,7733 BURNT OAK TRAIL,32256,2006-07-19,C,S,2006-08-03,2006-07-19,C,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,Y,0,I,N,0,0,1001599,0,0,0,5.51,561857131,0,0,0,0,4.5,0,0,0,ANTIQUES ABROAD LTD,N,0,2009-2010,CHARLOTTE,US,NC,728 QUEENS RD,28207,0,0,0,0,0,0,0,I,2,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,PATRICK DELBENE TRUCKING,1001615,0,0,0,5.51,311623856,0,0,0,0,4.5,0,0,0,PATRICK ALAN DEL BENE,N,0,2009-2010,KISSIMMEE,US,FL,1510 N ROYAL ST NO 46,34744,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,J B EXPRESS,1001624,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,JOHN TAI NGO,N,0,2009-2010,SANTA ANA,US,CA,412 SULLIVAN ST,92704,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,AGRI WEST EQUINE TRANSPORT INC,1001627,0,0,0,5.51,260033494,0,0,0,0,4.5,0,0,0,JUDY C MONETT,N,0,2009-2010,SCOTTSDALE,US,AZ,6735 E GREENWAY PKWY #1100,85254,0,0,0,0,0,0,0,I,2,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,SERVICE PLUS TOWING AND RECOVERY,1001629,0,0,0,5.51,721265161,0,0,0,0,4.5,0,0,0,SERVICE PLUS AUTOMOTIVE INC,N,0,2009-2010,BATON ROUGE,US,LA,3745 CHOCTAW DR,70805,0,0,0,0,0,0,0,I,5,6,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,Y,I,0,u,0,I,N,0,0,1001653,0,0,0,5.51,721479104,0,0,0,0,4.5,0,0,0,TRASK TRANSPORTATION L L C,N,0,2009-2010,BATON ROUGE,US,LA,2245 COLLEGE DR APT 188,70808,0,0,0,0,0,0,0,I,2,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1001655,0,0,0,5.51,202384284,0,0,0,0,4.5,0,0,0,NATIONAL TRANSPORT LLC,N,0,2009-2010,PLEASANTON,US,TX,1008 OAKLAWN,78064,0,0,0,0,0,0,0,I,3,4,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1001658,0,0,0,5.51,721361866,0,0,0,0,4.5,0,0,0,BLAYLOCK TRUCKING INC,N,0,2009-2010,RAYVILLE,US,LA,242 HWY 584,71269,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1001669,0,0,0,5.51,593601389,0,0,0,0,4.5,0,0,0,R S A D A TRUCKING INC,N,0,2009-2010,WILLISTON,US,FL,13381 NE 52ND STREET,32696-6069,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,0,u,0,I,N,0,DLD TARHEEL EXPRESS,1001672,0,0,0,5.51,311782852,0,0,0,0,4.5,0,0,0,DUANE JOHNATHAN WHITE,N,0,2009-2010,ELIZABETH CITY,US,NC,1331 MILLPOND ROAD,27909-7553,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,0,1001676,0,0,0,5.51,113382491,0,0,0,0,4.5,0,0,0,H K TRUCKING INC,N,0,2009-2010,ACCORD,US,NY,9 RICCI RD,12404,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,Y,0,N,I,0,0,1001678,0,0,0,5.51,522321395,0,0,0,0,4.5,0,0,0,ABSOLUTE RELOCATION SERVICES INC,N,0,2009-2010,BALTIMORE,US,MD,2615C WILLOW AVENUE,21227,0,0,0,0,0,0,0,I,4,4,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,HI TRANSPORTATION SERVICES,1001679,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,SUKHWINDER KAUR,N,0,2009-2010,LIVE OAK,US,CA,12150 NORTH BUTTE ROAD,95953,2003-03-24,C,C,2003-03-26,2003-03-24,C,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,u,0,0,Y,N,0,u,0,N,N,0,0,1001682,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,BOBECK TRANSPORT INC,N,0,2009-2010,LEACHVILLE,US,AR,5477 N COUNTY RD 259,72438-9011,0,0,0,0,0,0,0,I,4,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1001697,0,0,0,5.51,850471772,0,0,0,0,4.5,0,0,0,O T R A LLC,N,0,2009-2010,LA JARA,US,NM,1078 STATE ROAD 112 #5,87027-9723,0,0,0,0,0,0,0,I,2,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,Y,N,0,u,0,N,N,0,0,1001710,0,0,0,5.51,383635640,0,0,0,0,4.5,0,0,0,TRUE LINE MOTOR FREIGHT INC,N,0,2009-2010,MOUNT CLEMENS,US,MI,110 NEW STREET STE 100,48043,0,0,0,0,0,0,0,I,8,8,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,ROGUA TRANSPORTS,1001715,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,ROBERTO A VILLARREAL,N,0,2009-2010,LAREDO,US,TX,317 PUIG DR,78045,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1001722,2,0,0,5.51,880358185,0,0,0,0,4.5,0,0,0,TERICO CONSTRUCTION INC,N,0,2009-2010,SANTA CLARA,US,UT,3772 NICHOLAS DR,84765,0,0,0,0,0,0,0,I,1,1,0,1,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,I,0,J & C GARCIA TRUCKING,1001723,0,0,0,5.51,311605524,0,0,0,0,4.5,0,0,0,JOSE M & CECILIA S GARCIA,N,0,2009-2010,LAS CRUCES,US,NM,7724 AQUAMARINE PLACE,88012,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1001724,0,0,0,5.51,233095559,0,0,0,0,4.5,0,0,0,NICE TRANSPORT SERVICE INC,N,0,2009-2010,POTTSTOWN,US,PA,3161 COVENTRYVILLE RD,19465,0,0,0,0,0,0,0,I,0,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,0,1001732,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,QUILLWAY TRANSPORTATION LLC,N,0,2009-2010,COLUMBIA,US,SC,2628 MILLWOOD AVENUE,29205,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,LYNNS TRUCKING,1001740,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,ANDREW LYNN WILKINSON,N,0,2009-2010,MIDNIGHT,US,MS,757 EAST MAIN,39115,0,0,0,0,0,0,0,I,3,3,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,ALEX FURNITURE,1001745,0,0,0,5.51,860779672,0,0,0,0,4.5,0,0,0,ALEJANDRO ESCOBAR,N,0,2009-2010,CALEXICO,US,CA,2200 MADISON ST,92231,2007-11-29,C,S,2007-11-30,2007-11-29,C,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1001746,0,0,0,5.51,311813122,0,0,0,0,4.5,0,0,0,NORTHWEST TRANSPORT,N,0,2009-2010,VANCOUVER,US,WA,10637  COXLEY DR SUITE 29,98862,2003-05-01,C,C,2003-07-22,2003-05-01,C,0,I,8,8,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,0,u,0,N,I,0,CS MA TRUCKING,1001754,0,0,0,5.51,460428506,0,0,0,0,4.5,0,0,0,CHARLES C SHOULTZ MARTHA ALLSHOUSE,N,0,2009-2010,CASTLEWOOD,US,SD,18084 457TH AVE,57223,2011-07-06,N,0,0,2011-07-06,N,0,I,3,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,5K FREIGHTWAY INC,1001758,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,5K FREIGHTWAY LTD,N,0,2009-2010,MISSISSAUGA,CA,ON,3925 BRANDON GATE DRIVE,L4T 3N9,0,0,0,0,0,0,0,I,4,4,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1001760,0,0,0,5.51,43160073,0,0,0,0,4.5,0,0,0,AMERICAN PROCESS EQUIPMENT CO INC,N,0,2009-2010,HINGHAM,US,MA,295 LINCOLN ST,02043,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,DANIELS TRUCKING,1001761,0,0,0,5.51,341924776,0,0,0,0,4.5,0,0,0,BRANDON DANIELS,N,0,2009-2010,ADA,US,OH,11635 RESERVOIR RD,45810,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,I,0,0,1001763,0,0,0,5.51,943401991,0,0,0,0,4.5,0,0,0,RAMSEY XPRESS TRUCKING INC,N,0,2009-2010,STOCKTON,US,CA,ROUGH AND READY ISLAND BOX #10,95203,0,0,0,0,0,0,0,I,13,13,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,VARGAS TRUCKING,1001766,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,RICHARD VARGAS,N,0,2009-2010,HESPERIA,US,CA,18116 WISTERIA ST,92345,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1001769,0,0,0,5.51,800001741,0,0,0,0,4.5,0,0,0,ARIZONA EXPRESS DELIVERY SERVICE,N,0,2009-2010,WILMINGTON,US,DE,2711 CENTERVILLE ROAD SUTE 400,19808,0,0,0,0,0,0,0,I,5,5,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1001778,0,0,0,5.51,431948515,0,0,0,0,4.5,0,0,0,KELLYS HEROES INC,N,0,2009-2010,CUNNINGHAM,US,KS,216 N  DOUGLAS,67035,2002-07-02,C,C,2002-09-11,2002-07-02,C,0,I,3,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,JFB CO,1001780,0,0,0,5.51,721363030,0,0,0,0,4.5,0,0,0,JERRY FARISH,N,0,2009-2010,TUTWILER,US,MS,147 SHAMROCK DR,38963,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1001781,0,0,0,5.51,593719959,0,0,0,0,4.5,0,0,0,CENTRAL FLORIDA DRUM INC,N,0,2009-2010,WINTER HAVEN,US,FL,1000 HOOVER RD,33884-2814,0,0,0,0,0,0,0,I,2,3,0,0,0,0,20.72,A,Interstate
Y,1000,Y,1500,0,u,N,0,u,0,I,N,0,0,1001797,0,0,0,5.51,10551343,0,0,0,0,4.5,0,0,0,LIMOUSINE UNLIMITED LLC,N,0,2009-2010,FELTON,US,DE,12600 SOUTH DUPONT HWY,19943,2008-06-10,N,0,0,2008-06-10,N,0,I,4,3,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1001802,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,DENNIS KLEEVES TRUCKING,N,0,2009-2010,HAMILTON,US,MI,3463 138TH AVE,49419,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1001807,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,CHASE TRUCKING INC,N,0,2009-2010,GALION,US,OH,215 7TH AVE,44833,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,0,u,0,N,N,0,0,1001813,0,0,0,5.51,20528892,0,0,0,0,4.5,0,0,0,SHARELLA TRANSPORT LLC,N,0,2009-2010,MANCHESTER,US,NH,496 CORAL AVE,03104,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,A-1 TRANSPORT,1001830,0,0,0,5.51,311739363,0,0,0,0,4.5,0,0,0,A-1 ENTERPRISES OF OHIO INC,N,0,2009-2010,SUNBURY,US,OH,9370 CHESHIRE RD,43074,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
N,0,Y,750,0,u,N,0,u,0,N,I,0,WESTFALL TRUCKING COMPANY,1001831,0,0,0,5.51,300064614,0,0,0,0,4.5,0,0,0,ROBERT WESTFALL,N,2007-05-11,2009-2010,HAYDEN,US,ID,3027 WEST HAYDEN RD,83858,2007-03-07,C,C,2007-05-15,2007-03-07,C,0,I,8,7,0,0,0,0,20.72,A,Interstate
Y,0,Y,300,0,u,N,0,u,0,N,I,0,AMERICAN SAMURAI BUILDERS,1001844,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,ALDRED M GREGORY,N,0,2009-2010,SAINT GEORGE,US,UT,2952 S ALDER CIRCLE,84790,2002-08-09,C,S,2002-11-07,2002-08-09,C,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,BUSTER MAYNARD TRUCKING,1001850,0,0,0,5.51,460434328,0,0,0,0,4.5,0,0,0,BUSTER MAYNARD,N,0,2009-2010,BOX ELDER,US,SD,730 HALSEY DR,57719,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1001856,0,0,0,5.51,245712233,0,0,0,0,4.5,0,0,0,J T TRANSPORTATION LLC,N,0,2009-2010,PRICE,US,UT,7488 E HWY 6,84501,2008-05-23,C,C,2008-07-29,2008-05-23,C,0,I,2,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,SEMA YILMAZ,1001857,0,0,0,5.51,262113632,0,0,0,0,4.5,0,0,0,HAZAR TRUCKING LLC,N,0,2009-2010,DELRAN,US,NJ,41 HAINES MILL ROAD,08075,0,0,0,0,0,0,0,I,2,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,R & D TRUCKING,1001877,0,0,0,5.51,371147078,0,0,0,0,4.5,0,0,0,ROLAND J FRERICHS & DOUGLAS E LAESCH,N,0,2009-2010,LEXINGTON,US,IL,204 N CEDAR ST,61753-9556,0,0,0,0,0,0,0,I,2,2,0,0,0,0,20.72,C,Intrastate Non-Hazmat
Y,0,Y,1500,0,u,N,0,u,0,I,N,0,0,1001881,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,QUALITY LIMOUSINE LLC,N,0,2009-2010,STAMFORD,US,CT,24 DUKE DRIVE,06905,0,0,0,0,0,0,0,I,1,0,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1001885,0,0,0,5.51,10586506,0,0,0,0,4.5,0,0,0,WHITLOCK TRUCKING LLC,N,0,2009-2010,WILLIS,US,VA,5682 FLOYD HIGHWAY SOUTH,24380,0,0,0,0,0,0,0,I,2,3,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,BRETTNEY TRUCKING,1001895,0,0,0,5.51,141819010,0,0,0,0,4.5,0,0,0,EVERTON WALKER,N,0,2009-2010,WAPPENGERS FALLS,US,NY,30 LAUREL PARK RD,12590,2006-03-09,C,S,2006-03-15,2006-03-09,C,0,I,2,3,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,KAISER TRUCKING,1001905,0,0,0,5.51,311784836,0,0,0,0,4.5,0,0,0,JIM DIXON & MICHELL KAISER,N,0,2009-2010,PANA,US,IL,810 W DEWITT,62557,0,0,0,0,0,0,0,I,2,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,STALETS TRUCKING,1001926,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,ANTHONY GORDON STALETS,N,0,2009-2010,PANA,US,IL,108 NORTH SHERIDAN,62557,2005-07-27,C,C,2005-10-02,2005-07-27,C,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,5,u,0,I,N,0,0,1001927,0,0,0,5.51,20505106,0,0,0,0,4.5,0,0,0,PAUL CLEVELAND TRUCKING,N,0,2009-2010,COLEBROOK,US,NH,45 HUTCHINSON RD,03576,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1001930,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,GET THERE TRUCKING CO INC,N,0,2009-2010,OCALA,US,FL,10140 SW 67TH CT,34476,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,E R PETERS TRUCKING,1001934,0,0,0,5.51,260050894,0,0,0,0,4.5,0,0,0,EDWARD R PETERS,N,0,2009-2010,BISBEE,US,AZ,170 PURDY LANE,85603,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,TEQUILA TRUCKING,1001938,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,DUWAYNE A HOSKINS,N,0,2009-2010,MORGANTOWN,US,WV,112 BLUEGRASS VILLAGE,26501,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,JORDAN TRUCKING,1001939,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,MICHAEL ANTHONY JORDAN,N,0,2009-2010,DARLINGTON,US,SC,115 HOWARD ST,29532,0,0,0,0,0,0,0,I,1,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,0,1001955,0,0,0,5.51,631230161,0,0,0,0,4.5,0,0,0,ROBERT C COOLEY,N,0,2009-2010,WINFIELD,US,AL,1180 COUNTY HWY 31,35594,0,0,0,0,0,0,0,I,2,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,D & N TRUCKING INC,1001956,0,0,0,5.51,800020760,0,0,0,0,4.5,0,0,0,DON GILL,N,0,2009-2010,CLEBURNE,US,TX,2310 W HENDERSON,76031,0,0,0,0,0,0,0,I,12,12,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,CARLSON TRUCKING,1001963,0,0,0,5.51,205944825,0,0,0,0,4.5,0,0,0,ALLEN CARLSON,N,0,2009-2010,CANOVA,US,SD,43460 240TH ST,57321,0,0,0,0,0,0,0,I,2,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,DAY TRUCKING,1001967,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,MORGAN DAY,N,0,2009-2010,STUART,US,IA,1842 RIVERSIDE AVE,50250,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,MARK WINTERS TRANSPORT,1001972,0,0,0,5.51,752976699,0,0,0,0,4.5,0,0,0,MARK WINTERS,N,0,2009-2010,BRANDON,CA,MB,55 PARKDALE DRIVE,R7B 3C1,0,0,0,0,0,0,0,I,4,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,GREG CLARY TRANSPORT,1001981,0,0,0,5.51,311622694,0,0,0,0,4.5,0,0,0,GREGORY A CLARY,N,0,2009-2010,CHILLICOTHE,US,OH,154 MT LOGAN DR,45601,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1001982,0,0,0,5.51,260007819,0,0,0,0,4.5,0,0,0,WORLD EXPRESS AND LEASING INC,N,0,2009-2010,POMPANO BEACH,US,FL,1255 W ATLANTIC BLVD #2 F-12,33069,0,0,0,0,0,0,0,I,2,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,0,1001983,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,COURTNEY COFFMAN,N,0,2009-2010,JACKSONVILLE,US,FL,8158 AMBERWOOD COURT,32244,0,0,0,0,0,0,0,I,2,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,0,u,0,I,I,0,0,1001984,0,0,0,5.51,743007716,0,0,0,0,4.5,0,0,0,WAGON MASTER INC,N,0,2009-2010,SPRINGFIELD,US,MO,1839 N BARNES,65803,0,0,0,0,0,0,0,I,45,41,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1001991,0,0,0,5.51,510627295,0,0,0,0,4.5,0,0,0,V E STEPHENSON TRUCKING INC,N,0,2009-2010,CASSELBERRY,US,FL,593 QUEENS MIRROR CIRCLE,32707-4426,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,0,u,0,N,I,0,0,1001992,0,0,0,5.51,43589361,0,0,0,0,4.5,0,0,0,SENATE TRANSPORTATION SYSTEMS INC,N,0,2009-2010,HICKORY HILLS,US,IL,7701 WEST 95TH STREET,60457,2004-03-25,C,S,2004-03-26,2004-03-25,C,0,I,18,0,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1001995,0,0,0,5.51,542062189,0,0,0,0,4.5,0,0,0,WHISTLE TRUCKING LTD,N,0,2009-2010,REDOAK,US,VA,2644 TOBACCO HILL ROAD,23964,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1001999,0,0,0,5.51,300014893,0,0,0,0,4.5,0,0,0,BRIAN ONION,N,0,2009-2010,ABINGDON,US,IL,481 KNOX RD 300E,61410,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002004,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,B L TRUCKING ENTERPRISE INC,N,0,2009-2010,ENOLA,US,AR,56 HWY 310,72047,2004-03-11,C,C,2004-05-13,2004-03-11,C,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,JET EXPRESS,1002007,0,0,0,5.51,631286615,0,0,0,0,4.5,0,0,0,JOSEPH TERRY,N,0,2009-2010,BESSEMER,US,AL,1638 VIRGINIA LANE,35023-7304,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002008,0,0,0,5.51,562124113,0,0,0,0,4.5,0,0,0,MARINE ENGINE & GEAR REPAIR,N,0,2009-2010,DAVIDSON,US,NC,5391 DAVIDSON RD,28036,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,THE JL FENTON CO INC,1002011,0,0,0,5.51,61204739,0,0,0,0,4.5,0,0,0,JERRY L FENTON,N,0,2009-2010,SURPRISE,US,AZ,17976 W SAMMY WAY,85374,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002013,0,0,0,5.51,760699359,0,0,0,0,4.5,0,0,0,MARS TRANSPORTATION INC,N,0,2009-2010,FREEPORT,US,TX,123 EAST 5TH STREET,77541,0,0,0,0,0,0,0,I,5,6,0,0,0,0,20.72,C,Intrastate Non-Hazmat
Y,0,Y,750,0,u,N,0,u,0,I,I,0,0,1002021,0,0,0,5.51,10553513,0,0,0,0,4.5,0,0,0,PREMIER TRANSPORTATION INC,N,0,2009-2010,NEWPORT,US,RI,ONE COURTHOUSE SQUARE,02840,0,0,0,0,0,0,0,I,7,7,0,0,0,0,20.72,A,Interstate
